241.08,72.197,11.255,1.3521,72.719,30.505,5.7468,0.56371,238.88,72.037,11.346,1.3532,232.75,69.482,11.046,1.3224,36987,10930,1712.3,194.48,243.5,65.391,10.952,1.2598,243.17,67.196,11.362,1.3346,246.37,69.183,11.135,1.3083,236.54,67.91,10.927,1.2917,230.81,69.054,10.926,1.3292,243.58,76.429,13.359,1.7377,242.55,72.708,12.304,1.5659,234.99,71.921,11.036,1.3115,240.04,73.789,12.194,1.5114
0.87981,0.70724,0.2623,0.064235,0.74654,0.50864,0.33232,0.09465,1.0297,0.77061,0.26343,0.070679,0.45545,0.43563,0.21781,0.078526,1.2602,1.2653,0.38752,0.10045,0.59055,0.69025,0.17744,0.050048,0.92104,1.371,0.2526,0.055695,1.0022,1.8018,0.26193,0.051236,0.92669,1.0621,0.2183,0.050024,0.89199,0.88516,0.28041,0.074551,0.72416,0.52887,0.17323,0.051725,0.33648,0.30266,0.10613,0.039854,0.99397,0.6598,0.49403,0.13945,0.9071,0.74546,0.2856,0.075072
2.1528,4.8303,0.48173,0.077969,1.5929,3.2052,0.51313,0.076747,1.7345,3.8242,0.48092,0.069875,1.3456,3.3617,0.48906,0.077845,1.9304,5.0096,0.72793,0.089904,2.0506,10.405,0.77681,0.075282,2.5156,20.516,1.0689,0.084656,2.2858,13.935,0.92179,0.08335,1.5742,6.3209,0.59316,0.073532,1.934,5.6856,0.72566,0.1204,1.1903,3.5714,0.51769,0.078353,1.6298,4.4229,0.54744,0.067232,2.0314,4.1971,0.56703,0.088192,1.713,4.3882,0.52663,0.091145
12.269,9.9588,1.7672,0.29489,2.9512,3.1318,0.49325,0.10864,1.2743,3.4959,0.52389,0.07588,1.6662,1.8658,0.38412,0.077249,5.7921,8.4252,1.2015,0.21579,1.4587,5.2935,0.49372,0.068945,1.9814,14.097,0.90193,0.074972,2.5723,16.121,0.99318,0.082789,9.0099,8.8258,1.4708,0.22563,1.6903,3.4398,1.3894,0.32936,2.5221,3.9744,0.60862,0.11694,3.8989,4.5703,0.63399,0.099428,3.946,6.0835,0.78975,0.1541,1.6969,4.4313,0.49912,0.088993
0.99059,0.53525,0.27043,0.070176,5.5122,1.3267,0.64263,0.14302,1.4159,0.67792,0.30015,0.071835,63.396,29.948,10.317,1.5502,0.92214,0.51552,0.45456,0.089011,1.6066,0.75984,0.312,0.062758,4.4246,2.0776,0.7413,0.13928,1.259,0.69326,0.27235,0.059403,1.2896,0.62167,0.27815,0.068719,1.109,0.64317,0.35818,0.093079,1.0557,0.54492,0.39919,0.10561,1.3775,0.65291,0.33801,0.079245,3.8838,1.154,0.58089,0.14193,2.3475,0.93805,0.54468,0.11972
2.9463,2.5451,0.74321,0.23226,0.66464,0.49682,0.15491,0.048237,0.82169,0.76169,0.18703,0.055227,0.68506,0.60064,0.16792,0.061484,0.71477,0.81399,0.76058,0.27987,0.89094,0.88028,0.2245,0.060885,1.5833,1.9333,0.29705,0.068487,0.92151,1.5434,0.20332,0.047154,1.1539,0.84668,0.28238,0.095112,1.0611,0.94696,0.8617,0.31388,0.72004,0.82573,0.26966,0.10356,0.93173,0.86574,0.19892,0.066364,0.70527,0.69275,0.22378,0.076533,1.3005,1.1505,0.32992,0.10726
1.7682,1.4157,0.54632,0.15221,0.76092,0.58145,0.2279,0.064221,0.48322,0.47018,0.15971,0.051144,0.66222,0.45394,0.1825,0.049391,1.6012,1.1985,0.76895,0.21377,0.76856,1.2328,0.27654,0.059441,1.0935,1.7645,0.29051,0.062329,0.75161,1.4052,0.23334,0.050363,0.77688,1.1122,0.33636,0.074685,1.2913,1.3012,0.86802,0.23212,0.69041,0.56737,0.25792,0.082743,0.67561,0.65508,0.18898,0.052605,1.7908,1.0008,0.39369,0.11114,1.0613,0.76924,0.29837,0.087844
1.9716,3.7425,0.39799,0.053003,2.332,4.7021,0.39958,0.066978,1.7652,3.7482,0.42764,0.048549,1.6819,4.0902,0.30706,0.049473,2.2745,6.5178,0.63996,0.11407,3.7789,11.977,0.85037,0.078156,4.461,19.945,1.1895,0.095548,3.6576,25.791,1.1559,0.076147,3.9708,16.03,0.94381,0.053246,2.2433,5.8408,0.52469,0.080952,4.5744,9.9242,0.91132,0.14595,2.0921,3.9151,0.43959,0.058401,2.1134,5.0781,0.7376,0.12247,2.1868,4.2197,0.41072,0.06463
1.892,0.74753,0.32913,0.094184,5.7604,1.7119,0.71734,0.22479,0.77418,0.30833,0.11656,0.042544,0.56708,0.28104,0.17898,0.074259,1.2442,0.48754,0.20717,0.06372,0.73388,0.40845,0.16198,0.044752,0.63266,0.35432,0.1472,0.048693,0.62097,0.3213,0.13159,0.042849,0.68996,0.35839,0.13771,0.041243,0.644,0.3987,0.1862,0.053139,0.67435,0.35622,0.16342,0.058298,0.98088,0.4207,0.16607,0.055945,1.4959,0.5946,0.21199,0.055245,0.75345,0.3071,0.11113,0.033793
0.81492,1.1,0.25952,0.05954,1.3737,1.5316,0.28732,0.081301,0.74534,0.76702,0.16493,0.044323,0.54565,0.77466,0.33675,0.11,1.4556,1.6178,0.34706,0.089469,0.87426,1.6226,0.31921,0.067961,1.0016,3.3019,0.34866,0.062426,0.79676,3.4357,0.27964,0.039058,0.80793,1.8708,0.24727,0.048009,0.94147,1.2861,0.43588,0.11018,0.60688,0.62137,0.24199,0.069205,1.8092,2.1849,0.45023,0.10639,0.93234,1.0476,0.25094,0.067729,0.87523,0.96121,0.22389,0.054017
1.9359,3.7674,2.5163,0.82315,1.6062,2.6449,0.5927,0.16381,0.95655,2.3446,1.0504,0.29817,1.1518,2.5564,0.80222,0.2863,1.6625,2.3755,0.47644,0.10767,1.0952,2.6524,0.42804,0.089058,1.5806,9.1093,0.7097,0.10924,1.8726,7.8301,0.62675,0.099444,1.3898,3.348,0.49562,0.12252,1.7726,2.9784,1.0611,0.37623,0.85608,2.1922,0.84058,0.23124,1.753,3.3777,2.635,0.79906,2.4135,2.8261,0.7598,0.2156,10.262,10.89,7.5263,2.2262
1.8841,1.0586,0.24505,0.062502,1.9257,0.91543,0.27953,0.070345,1.4181,0.94929,0.19201,0.063299,1.617,0.90591,0.27102,0.070908,1.9681,1.1993,0.55395,0.1315,2.0967,1.5705,0.32553,0.064904,2.4215,4.0861,0.48178,0.072324,2.0198,2.7597,0.38429,0.066615,115.49,55.265,13.662,1.7854,1.8885,1.1574,0.45854,0.091448,1.8471,1.234,0.31271,0.075935,2.9353,1.6005,0.30601,0.074112,15.38,5.2283,1.0287,0.22144,5.843,2.8342,0.73723,0.1555
2.0025,1.2736,0.2465,0.060638,29.919,18.901,3.1584,0.70128,1.7716,1.7889,0.23956,0.045887,1.7806,1.343,0.2243,0.04825,1.8436,2.4475,0.25326,0.049857,1.7119,2.7339,0.28662,0.062149,2.1227,4.1807,0.40515,0.048903,2.361,3.4368,0.37566,0.048626,1.4875,1.6139,0.24629,0.06017,2.0615,2.9221,0.3149,0.047256,1.429,1.5644,0.20613,0.043137,0.98231,1.0925,0.15843,0.035645,2.9656,2.1455,0.35004,0.074487,2.4021,2.0106,0.30451,0.069478
1.1428,0.49317,0.1651,0.042208,2.8132,0.97832,0.32692,0.080719,1.7142,0.6185,0.20879,0.047399,1.0793,0.43171,0.17335,0.049809,1.3532,0.564,0.19263,0.044848,1.0291,0.47534,0.1594,0.034241,1.5682,0.77938,0.28087,0.051342,1.3568,0.71521,0.26947,0.057008,1.0048,0.54174,0.2167,0.055552,1.1564,0.66084,0.20779,0.049398,1.4833,0.59446,0.18854,0.047311,2.8084,0.77147,0.21109,0.047766,4.1288,1.2503,0.41568,0.10404,5.0372,1.3414,0.45025,0.10561
2.9403,2.1164,0.36484,0.088482,6.9124,4.8578,1.0081,0.28962,2.7456,2.7644,0.36368,0.085434,2.8175,2.3719,0.66649,0.21655,3.4161,4.9587,0.58821,0.13253,5.7239,6.233,0.54962,0.094111,4.7861,8.6073,0.64841,0.090483,4.009,6.9134,0.53904,0.10259,4.5563,4.4798,0.50705,0.093112,4.2047,5.0478,2.3078,0.57295,3.5217,2.9911,0.54113,0.13081,4.3277,4.1851,0.51625,0.10884,7.7297,5.7861,1.0909,0.26241,5.2839,3.6167,0.51352,0.12389
1.048,0.65639,0.15454,0.046609,1.4596,1.0957,0.46015,0.117,0.77018,0.48403,0.10993,0.033071,3.7843,3.6427,0.96763,0.24067,0.86503,0.99924,0.32979,0.10982,0.72331,1.2501,0.24238,0.063335,0.45708,0.99674,0.12968,0.029056,0.53139,1.5155,0.14948,0.031928,0.71598,0.83294,0.14858,0.036259,0.90506,1.1873,0.27356,0.061734,0.31474,0.38081,0.16272,0.043177,0.35754,0.36348,0.088703,0.026579,2.6347,1.7673,0.81452,0.18857,0.67381,0.7014,0.11748,0.029156
0.90238,0.51299,0.29109,0.061308,1.3297,0.86534,0.3007,0.06899,2.5107,1.7064,0.6024,0.12104,0.75335,0.56002,0.25641,0.066018,1.1497,0.72017,0.27025,0.051307,0.8791,0.60352,0.27902,0.042126,0.86468,0.99183,0.45888,0.050437,0.99435,2.1498,0.59336,0.062535,0.82248,0.98949,0.3992,0.064169,0.93239,0.89379,0.46167,0.11116,0.81353,0.53403,0.41087,0.10352,0.7705,0.55839,0.30663,0.067632,3.6405,1.6746,0.85639,0.19898,0.90122,0.68417,0.51647,0.12561
3.2914,2.7128,0.38896,0.060844,1.8682,1.243,0.23194,0.042416,1.9003,2.0151,0.24845,0.033598,6.1829,4.3775,0.7028,0.10251,1.7159,1.324,0.32524,0.053142,1.8257,2.6999,0.33627,0.047077,2.0591,8.2177,0.41884,0.038378,2.287,8.0902,0.38387,0.042206,1.8486,1.9542,0.29174,0.044525,1.7641,1.4948,0.47591,0.075402,1.0596,1.2999,0.42667,0.069761,1.5109,2.1061,0.22145,0.029735,1.9145,1.602,0.25307,0.045092,2.2866,2.3282,0.27928,0.043828
2.523,0.97863,0.31186,0.084326,3.7943,1.2611,0.53808,0.16175,0.63934,0.34824,0.1666,0.036271,0.69744,0.38907,0.20422,0.065105,0.83493,0.91282,0.3132,0.088508,1.0217,0.78453,0.23232,0.055451,0.91135,0.81668,0.31017,0.086326,1.0434,0.78927,0.30191,0.077264,0.98442,0.6276,0.23139,0.064305,0.96177,0.6816,0.23426,0.050375,0.89668,0.46719,0.20101,0.056732,0.55127,0.27699,0.11808,0.03449,1.1989,0.61352,0.24242,0.069856,1.7168,0.79695,0.24863,0.063654
1.0485,0.53769,0.22675,0.049728,1.5585,0.8023,0.37455,0.10059,1.4593,0.57348,0.27468,0.063076,0.72063,0.39912,0.17844,0.046619,1.2661,0.65247,0.33777,0.077124,0.99759,0.70452,0.29347,0.063987,1.552,1.0298,0.39167,0.086047,1.0509,1.0134,0.38837,0.098269,0.86748,0.68459,0.20523,0.052451,0.94995,0.66445,0.43976,0.10571,0.98955,0.51028,0.20323,0.054878,1.2241,0.62317,0.32118,0.069448,1.1239,0.53344,0.22858,0.05783,1.0606,0.61946,0.23865,0.058729
5.0321,13.311,0.634,0.095338,3.2296,8.2368,0.4345,0.076267,4.5958,7.6612,0.54182,0.072442,3.3917,6.7736,0.62597,0.14241,4.0256,6.6153,0.46922,0.060314,6.7268,19.187,0.66876,0.07174,6.9138,22.235,0.70818,0.084833,7.1721,22.063,0.72046,0.063812,5.1653,12.597,0.61069,0.077206,4.2672,7.7012,0.52014,0.063531,4.452,5.276,0.61308,0.09469,5.1162,9.9703,0.9256,0.11484,20.481,28.806,2.4351,0.43593,16.166,23.407,1.9961,0.37134
0.86849,0.40489,0.19113,0.036472,1.2303,0.54727,0.26809,0.057247,0.72897,0.41418,0.2291,0.063255,1.1642,0.52212,0.2564,0.063614,0.55021,0.36898,0.18223,0.048906,0.4843,0.36896,0.1808,0.026799,0.72012,0.56317,0.25266,0.034299,1.0027,0.74825,0.30377,0.034976,2.4682,0.91538,0.40592,0.080421,0.8672,0.48941,0.21569,0.041673,0.41888,0.25376,0.14603,0.035549,0.81672,0.42765,0.20594,0.036388,0.93557,0.39365,0.21577,0.048875,2.3011,1.0424,0.44707,0.098053
1.0492,0.79176,0.18487,0.040493,1.4462,1.2986,0.20594,0.047175,0.84482,0.66979,0.17275,0.041633,0.99707,1.0247,0.17191,0.038949,1.3285,2.2486,0.22525,0.036124,1.1781,1.629,0.36483,0.048401,1.8247,1.4245,0.37359,0.067091,1.9931,1.7302,0.37345,0.073229,2.5826,3.4693,0.72361,0.090092,0.80395,1.1567,0.21011,0.043816,2.1167,1.5366,0.28974,0.057638,0.65554,0.50073,0.13883,0.03291,1.2131,1.0674,0.21687,0.039362,1.0694,0.78728,0.19658,0.053663
0.95935,0.96564,0.2479,0.065919,0.73591,0.65189,0.26523,0.075046,0.61409,0.57463,0.15384,0.057172,0.81496,0.47223,0.20251,0.073012,0.6645,0.8114,0.34268,0.094901,0.62332,0.73107,0.1445,0.041549,0.76688,1.1918,0.21916,0.058779,0.91486,2.1455,0.23296,0.06476,0.7424,0.99017,0.19482,0.058233,0.59067,0.60716,0.20616,0.066308,0.43637,0.50572,0.20825,0.076226,0.50013,0.52733,0.14879,0.055093,0.68211,0.53315,0.24517,0.075491,0.82461,0.84134,0.21301,0.062706
6.1836,2.6712,0.87193,0.18891,1.327,0.71793,0.32241,0.097314,1.4753,0.83981,0.31682,0.087256,1.1355,0.67854,0.39656,0.11449,1.4379,1.2543,0.63942,0.15983,1.7995,1.4315,0.55948,0.124,1.3884,1.369,0.43975,0.080354,1.6266,1.5446,0.47308,0.11534,1.4406,1.2851,0.46104,0.11796,1.2148,1.038,0.59987,0.1772,2.0502,1.1458,1.2694,0.41448,1.5663,0.81833,0.32524,0.096196,1.3084,0.87097,0.56307,0.188,8.7276,2.7894,1.2771,0.34693
3.8572,1.098,0.53024,0.16464,4.1778,1.5275,0.6066,0.16419,1.3476,0.65712,0.20198,0.054889,1.1265,0.69508,0.40265,0.11294,2.6393,0.96563,0.24839,0.06309,3.6034,1.3599,0.30379,0.072808,4.0041,2.7448,0.40319,0.082362,2.8388,2.4869,0.31283,0.063402,3.8171,1.5032,0.29892,0.065667,3.2013,1.1033,0.27208,0.059841,1.2069,0.85344,0.39266,0.11444,1.4649,0.70232,0.22526,0.063853,3.9159,1.299,0.47463,0.12279,9.4913,1.9671,0.80097,0.22999
1.5866,0.82039,0.2716,0.071497,7.7513,3.7747,1.568,0.4309,2.1086,0.87134,0.29112,0.083851,1.1778,1.1376,0.44583,0.14882,1.9632,1.7589,1.0746,0.29606,1.5084,1.3757,0.38756,0.059441,1.2829,1.5013,0.4054,0.057839,1.1688,1.6078,0.45685,0.058925,1.0381,0.72799,0.25023,0.055221,4.3318,2.2473,1.3714,0.40253,1.0847,1.0158,0.51252,0.1485,3.3197,1.3879,0.48536,0.1189,1.6458,1.5055,0.60918,0.12495,2.0615,0.89795,0.28629,0.062612
21.456,11.294,3.3087,0.86742,138.61,55.325,15.396,4.1409,1.6764,0.80141,0.26667,0.065317,1.6889,0.80798,0.26803,0.070527,1.6162,0.82753,0.26184,0.069601,1.7307,1.0294,0.28051,0.06313,1.9919,2.0043,0.34819,0.069243,2.1314,1.9434,0.35262,0.076549,1.6386,0.92826,0.26639,0.068448,2.2034,1.0737,0.36475,0.091857,1.5679,0.79612,0.30643,0.086541,2.7463,1.149,0.34183,0.090742,2.2478,1.1139,0.36705,0.094004,5.0266,1.4617,0.48389,0.12469
6.9841,2.8261,0.68869,0.20251,1.9658,1.1401,0.27954,0.084161,1.1237,0.81474,0.21058,0.047756,1.0568,0.79194,0.20649,0.060361,1.8878,1.2366,0.52875,0.12586,1.7322,1.3577,0.31473,0.080326,1.9598,2.2987,0.39345,0.08333,2.3423,3.6247,0.46365,0.09409,1.696,1.3208,0.30468,0.079155,1.813,1.2149,0.34223,0.084632,0.62882,0.51367,0.16577,0.049991,0.86499,0.69579,0.17359,0.042658,1.5776,0.89825,0.25955,0.075837,4.7289,1.8322,0.44493,0.1231
0.57367,0.33138,0.28799,0.090222,1.6644,0.84437,0.41783,0.11852,0.57867,0.27446,0.15989,0.047665,3.2476,1.247,0.53132,0.14728,1.0568,0.82305,0.49028,0.12937,0.68628,0.95534,0.43392,0.12295,0.75929,1.5254,0.78288,0.25882,0.63308,0.64202,0.36195,0.10594,0.55152,0.61389,0.33413,0.095815,1.7203,0.95517,0.44234,0.11178,0.75626,0.4261,0.20979,0.065646,1.0732,0.58709,0.2222,0.066734,1.2202,0.58196,0.28705,0.08595,1.1012,0.53596,0.36997,0.10782
0.84215,0.54922,0.22746,0.056022,0.81458,0.46693,0.20416,0.064096,0.9644,0.59586,0.30946,0.090396,0.76304,0.51045,0.25087,0.079588,28.296,11.147,3.5601,0.75197,0.95088,0.7689,0.32531,0.089383,2.1974,1.7603,0.52011,0.12449,0.84007,1.2417,0.28161,0.062327,0.72158,0.58654,0.2599,0.071219,0.8391,0.70365,1.2316,0.29028,0.89292,0.563,0.21224,0.066196,1.3476,0.73032,0.33168,0.075929,1.3542,0.52302,0.2252,0.07036,1.0641,0.75531,0.29445,0.063676
0.75665,1.1137,0.14933,0.041564,0.61679,0.55698,0.17514,0.0531,1.2933,1.0426,0.25043,0.074098,0.54586,0.48987,0.15636,0.044604,1.0947,1.3487,0.59638,0.14459,1.1738,1.7061,0.22583,0.054763,2.9196,2.9493,0.408,0.098754,0.91854,1.8269,0.21369,0.052293,0.92734,0.79436,0.23107,0.06961,1.1676,1.4558,1.2726,0.29132,0.8574,0.60977,0.17282,0.052854,1.0767,1.3237,0.19696,0.051578,1.0379,0.90754,0.23709,0.068768,0.71114,1.296,0.14782,0.044557
0.64587,0.60645,0.12733,0.049387,0.45721,0.45198,0.12041,0.045759,0.4627,0.3819,0.09757,0.040082,0.41832,0.66662,0.12182,0.049419,0.41642,0.54993,0.13301,0.051995,0.48183,0.52879,0.16995,0.050932,0.63218,0.52005,0.14522,0.048098,0.37469,0.29126,0.09225,0.030933,0.531,0.52824,0.13236,0.043998,0.43677,0.45034,0.12435,0.047291,0.38606,0.54668,0.1423,0.057642,0.63167,0.63076,0.14386,0.052959,0.53682,0.54903,0.28809,0.10409,0.69153,0.63415,0.16157,0.060115
0.57258,0.27694,0.1908,0.058686,0.8847,0.44316,0.2823,0.080828,0.53315,0.25839,0.13775,0.035764,0.47202,0.31156,0.20074,0.057498,0.86922,0.45241,0.22102,0.049047,0.52502,0.45872,0.22367,0.043031,0.68602,0.5359,0.2894,0.0478,0.60372,0.434,0.22488,0.043692,0.39388,0.29493,0.18606,0.03943,0.55118,0.36738,0.22804,0.056208,0.41888,0.277,0.19755,0.059045,1.0923,0.62856,0.28871,0.080228,0.5856,0.3122,0.21797,0.060188,0.6448,0.2987,0.24056,0.072058
1.6973,2.034,0.28351,0.062056,1.1358,1.7361,0.22244,0.04915,0.80445,1.2689,0.19149,0.04173,0.90648,1.4743,0.24743,0.058328,2.1196,2.5899,1.2418,0.3037,1.2387,2.3614,0.36338,0.068613,3.0343,6.9244,0.67927,0.12414,1.1092,6.7852,0.40361,0.049863,1.1464,2.2066,0.31809,0.0495,0.9317,1.6725,0.47245,0.11729,0.62399,1.6187,0.29272,0.069715,0.89477,1.7641,0.20787,0.040775,1.2828,2.1083,0.29118,0.067811,1.4936,2.1905,0.36763,0.080385
0.74931,0.30879,0.12305,0.040326,1.0472,0.41742,0.14689,0.046504,97.745,43.547,12.706,1.921,1.952,0.79338,0.26791,0.067682,1.1217,0.60202,0.2548,0.080808,1.2388,0.58089,0.18265,0.045967,1.3853,0.80307,0.23039,0.052044,1.4994,0.65827,0.21173,0.052406,1.606,0.55597,0.19174,0.056237,1.2502,0.48086,0.18105,0.056634,1.2351,0.51889,0.19548,0.059289,1.8424,0.61897,0.19646,0.04942,1.535,0.63245,0.21701,0.067292,1.8839,0.64978,0.22281,0.068467
2.4408,0.82224,0.22731,0.079486,1.8742,0.76607,0.22023,0.079859,1.0569,0.60373,0.13961,0.050264,1.3433,0.6641,0.20056,0.07638,1.0359,0.53286,0.2599,0.085729,1.2608,0.60353,0.2214,0.073478,1.4126,0.68217,0.20424,0.067663,1.3502,0.76613,0.22388,0.077748,1.0885,0.57214,0.16683,0.060426,1.2106,0.62004,0.26651,0.091085,1.3463,0.75886,0.22955,0.079887,1.5478,0.77226,0.18775,0.067869,2.6106,0.85873,0.2989,0.10619,2.7168,1.0572,0.28065,0.079224
1993.3,995.33,342.86,56.943,12.773,6.7568,2.3897,0.43137,12.781,6.5555,2.2899,0.40095,8.1118,4.5351,1.6455,0.31903,11.998,6.2884,2.2236,0.40082,12.299,6.4282,2.2239,0.38633,13.183,6.8539,2.3833,0.41221,13.179,6.3501,2.2843,0.38267,12.672,6.0681,2.1835,0.3775,13.368,6.4325,2.5229,0.45146,12.628,6.1998,2.2388,0.39422,13.495,6.5587,2.3372,0.4145,13.566,6.6201,2.5556,0.45614,13.364,6.5165,2.3441,0.40947
5.6155,2.577,1.1399,0.26319,6.1709,2.4795,1.0632,0.23208,733.2,322.14,109.99,18.852,16.674,6.2701,2.4567,0.49652,2.6116,1.3682,0.6843,0.17798,5.4611,2.8848,1.0084,0.19257,5.4629,3.2664,1.1179,0.19132,5.9739,3.1158,1.1045,0.21539,5.4833,2.6911,1.0255,0.18942,5.5491,2.779,2.4263,0.58178,5.6068,2.5315,1.1705,0.24976,5.336,2.5172,0.91598,0.18844,6.5617,2.7319,1.2008,0.26763,5.871,2.5348,1.2467,0.28896
2.4353,1.9819,0.57917,0.11355,4.2027,2.3267,1.1742,0.33847,1.4781,1.7036,0.48878,0.10578,1.2833,1.3998,1.3892,0.41274,1.4096,1.3308,0.87441,0.21476,1.0972,1.3627,0.40742,0.068413,2.9119,3.4428,0.67029,0.1127,1.0895,2.5489,0.35197,0.054719,1.2639,1.7429,0.43086,0.063759,1.7446,2.3498,1.8399,0.51741,1.3502,1.9207,0.97879,0.26304,1.5303,1.4754,0.3991,0.074383,1.5582,1.3765,1.1387,0.30267,2.1778,2.0586,0.61438,0.12527
0.86114,0.99163,0.25994,0.04572,0.80914,0.72584,0.24811,0.064104,1.2568,1.4205,0.36951,0.073788,0.67431,0.87018,0.35265,0.087628,0.57556,0.62304,0.25735,0.051394,0.55097,0.59349,0.19894,0.03888,1.1606,2.655,0.57713,0.062008,1.2526,6.4636,0.90427,0.075544,0.85957,2.0369,0.46929,0.059932,1.0388,1.2605,0.39415,0.065276,0.65344,0.75815,0.26954,0.056047,1.3247,1.0439,0.33232,0.055928,1.0944,1.0362,0.35443,0.074408,1.4391,1.2974,0.38435,0.063443
3.2799,4.4374,0.815,0.59975,6.9617,12.717,1.0439,0.32344,1.0749,2.0913,0.21924,0.066219,1.7209,2.5674,0.35494,0.11533,1.1768,1.5932,0.20607,0.06395,0.91652,2.401,0.17855,0.037786,0.96389,4.6353,0.20344,0.038073,1.7757,17.993,0.34697,0.06374,3.0696,4.7579,0.43527,0.13683,1.5249,2.7321,0.23907,0.049935,1.4035,1.8955,0.23946,0.08282,1.2935,2.0879,0.20743,0.054786,1.7231,2.0351,0.22834,0.055418,1.9056,3.307,0.54975,0.15259
1.1855,1.442,0.2447,0.06525,6.5927,4.758,0.99529,0.1618,1.1418,1.0208,0.21873,0.055841,1.044,1.1899,0.23774,0.065204,0.97351,1.2955,1.1579,0.41418,1.5922,3.0998,0.37748,0.076627,2.6268,6.561,0.43367,0.076834,1.8576,5.314,0.34366,0.068198,1.5466,1.6524,0.42551,0.11224,6.0383,3.0936,1.0271,0.24273,0.96434,0.9013,0.20149,0.059048,1.8451,1.458,0.31454,0.066945,2.8072,2.687,0.49258,0.11583,4.3036,3.6846,0.74406,0.19587
0.85802,0.40346,0.26224,0.065763,1.3455,0.67861,0.47001,0.13182,0.49467,0.3563,0.1845,0.046069,0.5513,0.37199,0.3208,0.088723,0.91179,0.64236,0.50787,0.12007,0.74954,0.74975,0.36983,0.080816,0.69904,0.66082,0.31766,0.067375,1.321,1.2628,0.61878,0.14883,0.69277,0.55576,0.27732,0.063564,0.79283,0.5837,0.3467,0.069649,0.74224,0.52852,0.32059,0.085192,0.44286,0.27803,0.1467,0.047305,2.4977,1.0195,0.65632,0.14651,0.40409,0.23889,0.12732,0.041424
